,neighbors
1703,['130890000FL' '130890000CM' '130890000FC' '130890000CL' '130890000CR']
1704,['13135000042' '13135000031' '13135000083' '13135000090' '13135000132']
1705,['13135000133' '13297001663' '13135000001' '13135000080' '13013000011']
1706,"['13135000084' '13135000115' '13135000139' '13135000127' '13135000110'
 '13135000017']"
1707,['13135000156' '13135000145' '13135000134' '13135000041']
1708,"['13135000081' '13135000108' '13135000145' '13135000134' '13135000041'
 '13135000030' '13135000076']"
1709,"['13297000421' '13297000417' '13135000108' '13135000156' '13135000134'
 '13135000146' '13135000041']"
1710,"['13135000078' '13135000081' '13135000108' '13135000156' '13135000145'
 '13135000146' '13135000091' '13135000005']"
1711,"['13135000153' '13135000016' '13135000060' '13135000147' '13135000061'
 '13135000143' '13135000071']"
1712,['130890000SL' '130890000RH' '130890000RK' '130890000MC' '130890000MZ']
1713,['130890000CK' '130890000NB' '130890000AE' '130890000IB' '130890000CU']
1714,['13123000006' '1311100TOCC' '1311100MORG' '13123000012' '1311100SKEN']
1715,['13147000002' '13147000008' '13105000315' '13105000199']
1716,"['13077000005' '13077000025' '13077000019' '13077000012' '13077000024'
 '13077000011']"
1717,"['1312100PA01' '131210CH04A' '13077000028' '13077000007' '13077000019'
 '13077000026' '13077000021' '13077000008']"
1718,"['13013000008' '13013000015' '13157001000' '13135000039' '13013000002'
 '13139000010' '13139000008']"
1719,"['1306300JB04' '1306300JB03' '1306300JB10' '1306300RD04' '1306300RD06'
 '1306300RD05' '1306300JB15']"
1720,"['13151000046' '13063000MO5' '13063000LC1' '13063000MO1' '130890000CS'
 '13063000MO3']"
1721,['133130000VA' '133130000UT' '1304700CAKT']
1722,"['13129000980' '13213001895' '13213000824' '13213000872' '13129001063'
 '133130000AN' '133130000TI' '133130000FI']"
1723,"['1306300JB11' '1306300JB04' '1306300JB03' '1306300JB07' '13063000MO2'
 '1306300JB15' '13063000MO4']"
1724,"['1306300RD10' '1306300RD03' '1306300JB09' '1306300RD06' '1306300RD05'
 '1306300RD09' '1306300RD12' '1306300RD07']"
1725,"['13199000010' '13231000002' '13231000008' '13231000006' '13199000009'
 '13231000004' '13231000007']"
1726,['13063000FP3' '1306300RD10' '1306300RD07' '1306300OAK4' '1306300OAK2']
1727,"['13045001483' '13045000713' '13045001542' '13097001260' '1312100CH03'
 '13077000012' '1312100CH05' '13077000011' '13077000008']"
1728,['13163000082' '13107001208' '13163000085' '13167000055' '13107000052']
1729,"['13063000FP6' '13063000FP3' '1306300RD06' '13063000FP4' '1306300RD07'
 '1306300JB15']"
1730,['13213001013' '133130000UT' '1311100COLW' '13213001039' '133130000LT']
1731,"['13171001713' '13171001714' '13231000003' '13231000001' '13231000006'
 '13231000005' '13231000007']"
1732,"['13231000003' '13231000001' '13231000008' '13293000555' '13293001610'
 '13231000004']"
1733,['13113000029' '13063000PH1' '13113000006' '13113000025' '13113000036']
1734,"['13097000733' '13097000731' '13097000729' '13097000737' '13097000740'
 '13097000734' '13097000732' '13097001259']"
1735,"['13097000784' '13097001276' '13097000731' '1309700736N' '13097000730'
 '13097000740' '13097000739']"
1736,['13097000733' '13097000730' '13097000737' '13097000739']
1737,['13135000064' '13135000045' '13135000014' '13135000118']
1738,"['132470000BT' '13135000064' '130890000RL' '13135000075' '130890000RI'
 '13135000104' '13135000002']"
1739,"['13135000095' '13135000103' '13135000072' '13135000150' '13135000050'
 '13135000043' '13135000074']"
1740,"['130890000SL' '130890000LD' '130890000RL' '130890000RH' '130890000ST'
 '130890000RF' '130890000RC']"
1741,"['130890000AF' '130890000SR' '130890000PA' '130890000SG' '130890000KE'
 '130890000WA' '130890000CB' '130890000GF']"
1742,['130890000EA' '130890000PG' '130890000BB' '130890000FB' '130890000RN']
1743,['130890000CV' '130890000OK' '130890000FB' '130890000GA' '130890000RN']
1744,"['130890000EA' '130890000OK' '130890000FB' '130890000EE' '130890000MT'
 '130890000PN' '130890000WC']"
1745,"['1312100006D' '1312100002E' '130890000EG' '130890000FB' '130890000EE'
 '1312100006F' '131210002F1']"
1746,"['130810ARABI' '13287000002' '13287000003' '130810JAMES' '13321000015'
 '13321000005' '13321000009' '13321000007']"
1747,"['130890000JB' '130890000MN' '130890000CK' '130890000SC' '130890000DE'
 '130890000CU']"
1748,['130890000MN' '130890000IB' '130890000AA' '130890000RG' '130890000CU']
1749,['1309900000U' '13037000004' '13243000131' '13243000934' '13061000002']
1750,"['1306700CL01' '1306700CL02' '1306700PS1A' '1306700ME01' '1306700PS2A'
 '1306700MC01' '1306700SW01']"
1751,['1306700CL02' '1322300008B' '1306700PS3A' '1306700ME01' '1306700SW01']
1752,['1306700OR03' '1306700MR3A' '1306700MR2A']
1753,['1306700KE3A' '1306700KE4A' '1306700NC01' '1306700BK01' '1306700AC1C']
1754,['1306700PP01' '1306700LA01' '1306700RM01' '1306700SA01' '1306700GM01']
1755,"['1306700SM01' '1306700DO01' '1306700SM03' '1306700EA01' '1306700DC01'
 '1306700SO01']"
1756,"['13227000004' '13129000874' '13227000007' '13123000005' '13227000003'
 '13129001235']"
1757,"['13227000004' '13057000013' '13227000002' '13227000012' '13227000001'
 '13057000030' '13227000006' '13057000033']"
1758,['1312100SS16' '1306700SO02' '1306700MT03' '1306700MT04' '131210SS18A']
1759,"['1306700CA01' '1312100SS16' '131210SS09A' '1306700SO03' '1306700TM01'
 '1306700EA02' '1306700MT04']"
1760,"['1306700KE3A' '1306700BG01' '1306700CK01' '1306700PT01' '1306700BG02'
 '1306700WG02']"
1761,"['1322300008B' '1322300004B' '1306700CO01' '1306700PS3A' '1306700PS1A'
 '1306700PS2A' '1306700LM03' '1306700LM01' '1306700MC01']"
1762,"['13189000132' '131810003-B' '13073000051' '13073000010' '131810004-B'
 '13073000050']"
1763,['131810003-B' '13073000040' '131810004-B' '13073000050']
1764,['13301000002' '13301000003' '13265000601' '1331700002A']
1765,['132710000LU' '13309000001' '132710000MC']
1766,"['13211000006' '13211000005' '13159000363' '13159000297' '13159000295'
 '13217000015' '13217000016']"
1767,"['13277000004' '13321000011' '13277000008' '13321000002' '13321000005'
 '13321000010' '13321000003']"
1768,['13163001460' '13163000082' '13163000081' '13163001593']
1769,"['1312500EDGH' '1312500MILL' '1312500GIBS' '13163001460' '13163000082'
 '13163000076']"
1770,['13297000425' '13297000426' '13297000503' '13297000418' '13297000502']
1771,['13215000116' '13215000115' '13215FTBEN5']
1772,"['13135000035' '13135000044' '13135000088' '13135000069' '13135000119'
 '13135000107']"
1773,"['131310000SH' '131310000WL' '1313100000L' '132050000BV' '132050000PE'
 '1313100000S']"
1774,"['13217000014' '13217000006' '13159000297' '13159000290' '13217000016'
 '13217000007']"
1775,['13211000006' '13217000025' '13159000290' '13217000015' '13217000007']
1776,"['13077000014' '13199000007' '13255000012' '13231000002' '13077000010'
 '13199000009']"
1777,['1306700CL01' '1306700CO01' '1306700PS3A' '1306700ME01' '1306700MC01']
1778,['1306700CH03' '1306700OR04' '1306700KP02' '1306700OR05']
1779,"['1306700MT01' '1312100SS16' '1306700SO03' '1306700MT04' '1306700DC01'
 '131210SS18A' '131210SS18B']"
1780,"['13321000001' '13095000023' '13321000015' '13321000008' '13321000007'
 '13177000010' '13321000016']"
1781,"['132710000MI' '132710000LU' '132710000HE' '13309000001' '132710000JA'
 '132710000SC']"
1782,"['13063000MO2' '13063000EW1' '13063000MO1' '13063000FP1' '13063000FP4'
 '13063000MO3']"
1783,['1312100JC01' '13135000106' '13135000140' '13135000007' '13135000004']
1784,"['13117000019' '1312100JC01' '13135000105' '13135000155' '13135000131'
 '13135000004' '13135000130']"
1785,"['13189000132' '13073000040' '13073000062' '13073000018' '13073000025'
 '13073000026' '13189000137' '13073000050']"
1786,"['1306700LA01' '1306700NS01' '1306700SI01' '1306700MK01' '1306700DV01'
 '1306700MB01' '1306700KL01']"
1787,"['130890000SB' '130890000CV' '130890000EG' '130890000OK' '130890000PG'
 '130890000BB' '130890000LE' '130890000EE' '130890000DH']"
1788,"['1312100002E' '130890000BB' '130890000LE' '130890000FB' '130890000WC'
 '131210002F1']"
1789,"['13297001663' '13297000417' '13135000145' '13135000134' '13135000091'
 '13135000080']"
1790,"['13135000114' '13135000058' '13135000050' '13135000020' '13135000051'
 '13135000021' '13135000123']"
1791,"['13135000038' '13135000114' '13135000020' '13135000023' '13135000066'
 '13135000021']"
1792,"['13135000136' '13135000031' '13135000098' '13135000083' '13135000026'
 '13135000132']"
1793,"['13135000078' '13135000016' '13135000134' '13135000146' '13135000080'
 '13135000147']"
1794,"['13135000077' '13135000042' '13135000015' '13135000144' '13135000061'
 '13135000071' '13135000090' '13135000110']"
1795,"['13135000003' '13135000027' '13135000042' '13135000001' '13135000060'
 '13135000071']"
1796,"['13135000103' '13135000115' '13135000029' '13135000139' '13135000119'
 '13135000034' '13135000116']"
1797,['13083000974' '13083001222']
1798,['13079000002' '13293005610' '13293000589' '13293001577' '13293000588']
1799,"['13045001240' '13045001496' '13143000002' '13143000003' '13143000012'
 '13143000004']"
1800,"['13321000001' '13287000001' '13321000006' '13321000002' '13321000005'
 '13321000007']"
1801,['13095000021' '13321000001' '13095000020' '13321000012' '13321000016']
1802,['13177000001' '13321000006' '13321000009' '13321000007' '13177000010']
1803,"['13135000027' '13135000136' '13135000042' '13135000085' '13135000070'
 '13135000026' '13135000132']"
1804,"['130890000MN' '130890000SP' '130890000SJ' '130890000HA' '130890000AA'
 '130890000PE' '130890000FM']"
1805,['130890000SD' '130890000SQ' '130890000RE' '130890000SJ' '130890000FM']
1806,['130890000EF' '130890000LV' '130890000PF' '130890000TF']
1807,"['13135000012' '130890000TH' '130890000MH' '130890000LV' '130890000PF'
 '130890000EC' '13135000066']"
1808,"['1312100012M' '130890000BL' '130890000FC' '130890000MB' '130890000CL'
 '130890000CR' '130890000GC' '1312100001P']"
1809,"['130890000MD' '130890000FC' '130890000BR' '130890000MB' '130890000ML'
 '130890000PN']"
1810,"['130890000CW' '130890000LC' '130890000SA' '130890000CJ' '130890000BC'
 '130890000ER' '130890000DH' '130890000BG']"
1811,['130890000CJ' '130890000MG' '130890000SB' '130890000LB' '130890000DH']
1812,"['13297000422' '13297000421' '13297000417' '13135000108' '13135000156'
 '13135000145' '13135000030' '13135000076' '13135000104']"
1813,['13321000001' '13321000004' '13321000015' '13321000005' '13321000003']
1814,['131310000WL' '13131000C04' '1313100000M']
1815,"['13045000713' '13077000004' '13149000FRA' '13149000COO' '13149000CEN'
 '13077000011']"
1816,"['13117000027' '13117000015' '13057000004' '13057000039' '13057000018'
 '13057000013' '13057000014' '13057000027']"
1817,"['13277000004' '13287000002' '13287000001' '13321000004' '13321000015'
 '13321000002']"
1818,"['13135000084' '13135000115' '13135000139' '13135000018' '13135000143'
 '13135000093' '13135000079']"
1819,"['130890000GD' '130890000CX' '130890000CE' '130890000DA' '130890000KG'
 '130890000PB' '130890000CH' '130890000MU']"
1820,['130890000CX' '130890000HF' '130890000AH' '130890000MU']
1821,"['130890000GD' '130890000HF' '130890000TG' '130890000CH' '130890000MU'
 '130890000DG']"
1822,"['130890000WK' '130890000YA' '130890000GB' '130890000CP' '130890000PI'
 '130890000SU' '130890000RJ' '130890000GF']"
1823,['1306700VA01' '1322300004B' '1306700KP03' '1306700ME01' '1306700LM01']
1824,['1306700DI01' '1306700SN2A' '1306700SN6A' '1306700VG02']
1825,"['1306700OR01' '1306700KP02' '1306700KP03' '1306700ME01' '1306700LM03'
 '1306700MC01' '1306700OR05']"
1826,"['1306700OR04' '1306700CO01' '1306700PS3A' '1306700ME01' '1306700PS2A'
 '1306700LM01' '1306700OR05']"
1827,['130890000EA' '130890000CQ' '130890000AI' '130890000GA' '130890000RN']
1828,"['130890000CQ' '130890000MO' '130890000AE' '130890000WF' '130890000GA'
 '130890000KE']"
1829,"['130890000CI' '130890000CV' '130890000NB' '130890000AE' '130890000PG'
 '130890000WF' '130890000AI' '130890000RN']"
1830,"['130890000SL' '130890000LH' '130890000PC' '130890000RK' '130890000MC'
 '130890000RC' '130890000PH']"
1831,['130890000EF' '130890000MW' '130890000HB' '130890000WI' '130890000BD']
1832,"['13297001663' '13135000001' '13135000151' '13135000146' '13135000091'
 '13135000147' '13135000071']"
1833,"['13233000007' '13143000003' '13233000002' '13143000008' '13143000011'
 '13143000009']"
1834,['1306700CK01' '1306700BF03' '1306700BG02' '1306700BF02' '1306700BW01']
1835,"['13275000114' '13275000107' '131310000WL' '1313100000R' '1313100000W'
 '13131000C04' '13131000C05' '1313100000D' '1313100000P']"
1836,['13293005610' '13293001577' '13231000003' '13231000006' '13293001610']
1837,"['13079000002' '13207000006' '13171001713' '13293001577' '13293000470'
 '1317101712C']"
1838,['13293005610' '13231000006' '13293000555' '13231000004' '13293001336']
1839,"['13015000015' '13057000010' '13057000035' '13057000030' '13015000012'
 '13057000033']"
1840,['13227000004' '13227000007' '13227000002' '13227000005']
1841,['13251000007' '13251000001' '13251000002' '13251000008']
1842,['13251000010' '13251000002' '13251000004' '13251000006' '13251000008']
1843,"['13057000040' '13057000007' '13057000011' '13057000023' '13057000005'
 '13057000021']"
1844,"['13057000037' '13057000034' '13057000032' '13057000012' '13057000011'
 '13057000015' '13057000016' '13057000021']"
1845,['13251000002' '13251000009' '13251000003']
1846,"['13251000007' '13251000010' '13251000001' '13251000011' '13251000009'
 '13251000004']"
1847,['13251000011' '13251000002' '13251000004' '13251000003' '13251000012']
1848,"['13031000003' '13251000001' '13251000002' '13251000009' '13251000006'
 '13031000001' '13031000002' '13251000005' '13251000012']"
1849,"['13077000028' '13077000017' '13077000005' '13077000025' '13077000020'
 '13077000022' '13077000008']"
1850,['13077000014' '13199000007' '13077000001' '13255000012' '13199000008']
1851,"['13077000006' '13077000007' '13113000032' '13077000022' '13113000018'
 '13077000021' '13077000027' '13077000023']"
1852,['1310300003B' '1310300003A' '13251000011' '13251000009' '13251000012']
1853,['132710000HE' '130910CLARK' '130910CHAUN' '13175000008' '130910JONES']
1854,['132710000HE' '13309000001' '130910JAYBI' '13175000008']
1855,"['130910MITCH' '1331500002A' '1331500005A' '132710000MI' '130910VILUL'
 '130910MILAN' '130910MCCRA']"
1856,"['13091000LEE' '132710000MI' '132710000HE' '130910JAYBI' '130910VILUL'
 '130910MILAN' '130910MCCRA' '130910JONES']"
1857,['13091000LEE' '130910MITCH' '130910PONDT' '130910CHAUN' '130910MCCRA']
1858,['13209000001' '13209000002' '13279000513' '13279000514' '13209000004']
1859,['13319000007' '13175000018' '13319000011' '13319000004']
1860,"['13015000003' '13015000016' '13015000015' '13015000007' '13015000002'
 '13057000035' '13057000029']"
1861,"['1305900005C' '1305900005D' '1305900003A' '1305900005B' '1305900006B'
 '1305900006D']"
1862,"['1305900001A' '1305900001D' '132210000CR' '1305900008C' '1305900004A'
 '132210000BV' '1305900008A' '1305900008B']"
1863,['1305900008C' '1305900004A' '1305900001B' '1305900008B']
1864,"['1305900005C' '1305900003B' '1305900005A' '1305900007B' '1305900007A'
 '1305900006D']"
1865,"['1305900007C' '1305900003B' '1305900004B' '1305900003A' '1305900007A'
 '1305900006D']"
1866,"['13015000009' '13015000015' '13227000004' '13129000874' '13129001056'
 '13057000041' '13057000033']"
1867,"['1314100003B' '1314100002A' '13301000001' '13301000004' '13301000003'
 '13265000601']"
1868,['1314100002A' '1314100004A' '13301000004' '13303001350' '1312500MITC']
1869,"['13161000402' '13069000004' '132710000LU' '132710000JA' '13161000401'
 '13161000501']"
1870,"['13185000001' '13071000015' '13027000660' '1307500000C' '13071000020'
 '130750000RB']"
1871,"['13021000VV4' '13021000HO3' '13021000HA2' '13207000003' '13021000HA3'
 '13021000HO1']"
1872,"['1312100JC11' '13135000040' '1312100JC06' '13135000111' '1312100JC14'
 '131210JC13B' '13135000121' '13135000063' '13135000056']"
1873,"['131210SS08B' '131210SS07A' '131210SS07B' '131210SS08D' '131210SS29A'
 '1312100SS04']"
1874,"['1312100011B' '1312100011C' '1312100011P' '131210SC30B' '1312100011M'
 '1312100011J' '131210011E1']"
1875,['131210UC02A' '131210SC07A' '131210UC02B']
1876,"['131210EP04A' '131210EP03B' '131210EP03A' '131210EP01B' '131210EP01A'
 '131210CP011' '131210CP04A' '131210CP04B' '131210CP07A' '1312100CP02'
 '131210CP07B']"
1877,['131210CP01B' '131210EP02C' '131210EP01B' '131210CP012' '1312100CP02']
1878,"['1322900003A' '13025000002' '13025000001' '1322900004C' '1322900004A'
 '13229000002']"
1879,['13003000001']
1880,['13029000008' '13029000010']
1881,"['13269000005' '13263000002' '13263000005' '13263000004' '13269000006'
 '13197000955' '13293005610' '13293000589']"
1882,"['13151000028' '13151000035' '13151000052' '13151000061' '13151000048'
 '13151000026']"
1883,"['13273000001' '13273000005' '13273000002' '13095000025' '13037000002'
 '13243000334' '13243000998' '13037000001']"
1884,"['13071000008' '13275000117' '13071000002' '13275000104' '13071000007'
 '13275000106']"
1885,['13275000114' '13275000103' '13275000104' '13275000106' '13275000116']
1886,"['13257000004' '13119000002' '13257000001' '13137000002' '13137000001'
 '13011000005']"
1887,['130050DOUGL' '1322900004C' '1300100004B' '1322900004A']
1888,"['13151000052' '13217000010' '13151000058' '13151000062' '13151000027'
 '13151000026']"
