,neighbors
334,['32003002614' '32003002643' '32003002645' '32003002652' '32003002653']
335,"['32003002612' '32003002613' '32003002614' '32003002643' '32003002651'
 '32003002653' '32003002674' '32003002920' '32003003606' '32003003607'
 '32003003938']"
336,"['32003002643' '32003002644' '32003002650' '32003002651' '32003002652'
 '32003002654' '32003002655' '32003002674' '32003002682' '32003002692'
 '32003002920']"
337,"['32003002387' '32003002479' '32003002650' '32003002653' '32003002692'
 '32003002701']"
338,['32003002644' '32003002650' '32003002653' '32003002661' '32003002663']
339,['32003002457' '32003002662' '32003002663' '32003002671' '32003002672']
340,"['32003002479' '32003002650' '32003002655' '32003002662' '32003002663'
 '32003002666']"
341,"['32003002457' '32003002660' '32003002661' '32003002663' '32003002666'
 '32003002671']"
342,"['32003002644' '32003002655' '32003002660' '32003002661' '32003002662'
 '32003002671']"
343,['32003002644' '32003002671']
344,"['32003002633' '32003002634' '32003002635' '32003002644' '32003002671'
 '32003002673']"
345,"['32003002440' '32003002449' '32003002457' '32003002479' '32003002480'
 '32003002500' '32003002650' '32003002661' '32003002662']"
346,"['32003002633' '32003002644' '32003002660' '32003002662' '32003002663'
 '32003002664' '32003002665' '32003002672' '32003002673']"
347,['32003002457' '32003002633' '32003002660' '32003002671']
348,['32003002633' '32003002665' '32003002671']
349,"['32003002652' '32003002653' '32003002675' '32003002676' '32003002681'
 '32003002682' '32003002705' '32003002920' '32003003465' '32003003606'
 '32003003610']"
350,['32003002674' '32003002676' '32003002682']
351,['32003002674' '32003002675' '32003002682']
352,['32003002674' '32003002682']
353,"['32003002653' '32003002674' '32003002675' '32003002676' '32003002681'
 '32003002683' '32003002684' '32003002685' '32003002691' '32003002692'
 '32003002705' '32003002920']"
354,['32003002682' '32003002684']
355,['32003002682' '32003002683' '32003002692' '32003002705']
356,['32003002682' '32003002692']
357,['32003002682' '32003002692']
358,"['32003002352' '32003002653' '32003002654' '32003002682' '32003002684'
 '32003002685' '32003002691' '32003002693' '32003002694' '32003002695'
 '32003002701' '32003002704' '32003002705']"
359,['32003002692' '32003002695' '32003002696']
360,['32003002692']
361,"['32003002352' '32003002692' '32003002693' '32003002696' '32003002704'
 '32003002705' '32003002711']"
362,['32003002693' '32003002695']
363,"['32003002352' '32003002353' '32003002354' '32003002372' '32003002387'
 '32003002702' '32003002704']"
364,"['32003002387' '32003002479' '32003002654' '32003002692' '32003002702'
 '32003002703' '32003002704']"
365,['32003002387' '32003002700' '32003002701' '32003002704']
366,['32003002701' '32003002704']
367,"['32003002352' '32003002692' '32003002695' '32003002700' '32003002701'
 '32003002702' '32003002703' '32003002706' '32003002927']"
368,"['32003002674' '32003002682' '32003002684' '32003002692' '32003002695'
 '32003002711' '32003003465' '32003003610' '32003003701']"
369,['32003002352' '32003002704']
370,"['32003002037' '32003002044' '32003002352' '32003002353' '32003002710'
 '32003002711']"
371,"['32003002044' '32003002352' '32003002709' '32003002711' '32003003702'
 '32003003721']"
372,"['32003002352' '32003002695' '32003002705' '32003002709' '32003002710'
 '32003003701' '32003003702']"
373,"['32003002400' '32003002714' '32003002716' '32003004307' '32003004505'
 '32003004512']"
374,['32003002458' '32003002713' '32003002715' '32003002716' '32003004307']
375,"['32003002400' '32003002409' '32003002447' '32003002464' '32003002714'
 '32003002716' '32003002717' '32003002721' '32003002729' '32003004307'
 '32003004651']"
376,"['32003002400' '32003002405' '32003002406' '32003002407' '32003002408'
 '32003002409' '32003002458' '32003002609' '32003002713' '32003002714'
 '32003002715']"
377,['32003002409' '32003002464' '32003002715']
378,"['32003002447' '32003002721' '32003002722' '32003002724' '32003002752'
 '32003004573']"
379,"['32003002447' '32003002715' '32003002720' '32003002729' '32003002752'
 '32003004307' '32003004573' '32003004574' '32003004651']"
380,['32003002720' '32003002724' '32003002752']
381,['32003002078' '32003002478' '32003002487' '32003002725' '32003002726']
382,"['32003002417' '32003002436' '32003002447' '32003002720' '32003002722'
 '32003002740' '32003002752']"
383,['32003002478' '32003002723' '32003002731' '32003002732' '32003002970']
384,"['32003002078' '32003002476' '32003002478' '32003002487' '32003002723'
 '32003002727']"
385,['32003002078' '32003002469' '32003002473' '32003002476' '32003002726']
386,"['32003002447' '32003002464' '32003002715' '32003002721' '32003002730'
 '32003002931' '32003002951']"
387,"['32003002409' '32003002456' '32003002463' '32003002464' '32003002729'
 '32003002737' '32003002916' '32003002951']"
388,"['32003002465' '32003002477' '32003002725' '32003002732' '32003002775'
 '32003002776' '32003002970']"
389,['32003002465' '32003002725' '32003002731']
390,"['32003002444' '32003002734' '32003002735' '32003005501' '32003005504'
 '32003005524']"
391,"['32003002126' '32003002445' '32003002733' '32003002735' '32003002743'
 '32003002746' '32003005504' '32003005505' '32003005524']"
392,"['32003002444' '32003002445' '32003002733' '32003002734' '32003002743'
 '32003005501']"
393,['32003002400' '32003002456' '32003002463' '32003002481' '32003002737']
394,['32003002456' '32003002463' '32003002730' '32003002736']
395,['32003002383' '32003002384' '32003002385' '32003002386']
396,"['32003002417' '32003002724' '32003002745' '32003002751' '32003002752'
 '32003004434' '32003004563' '32003004566']"
397,['32003002417' '32003002445' '32003002743' '32003002746']
398,"['32003002126' '32003002445' '32003002734' '32003002735' '32003002742'
 '32003002746']"
399,['32003002417' '32003002430' '32003002740' '32003002751']
400,"['32003002126' '32003002417' '32003002430' '32003002734' '32003002742'
 '32003002743']"
401,"['32003002417' '32003002430' '32003002740' '32003002745' '32003004434'
 '32003004513' '32003004514' '32003004553' '32003004562' '32003004563']"
402,"['32003002417' '32003002720' '32003002721' '32003002722' '32003002724'
 '32003002740' '32003004434' '32003004565' '32003004566' '32003004571'
 '32003004573']"
403,['32003002469' '32003002916' '32003002938' '32003002978' '32017000001']
404,"['32003002468' '32003002477' '32003002478' '32003002731' '32003002776'
 '32003002930' '32003002970' '32017000236']"
405,"['32003002465' '32003002466' '32003002477' '32003002731' '32003002775'
 '32017000236']"
406,"['32003002436' '32003002489' '32003002503' '32003002906' '32003002907'
 '32003002916' '32003005500']"
407,['32003002503' '32003002904' '32003002907' '32003002911']
408,"['32003002489' '32003002904' '32003002906' '32003002911' '32003005500'
 '32003005503' '32003005506' '32003005906' '32003007534' '32003007541']"
409,['32003002503' '32003002906' '32003002907' '32003007541' '32003007543']
410,['32003002447']
411,"['32003002078' '32003002436' '32003002456' '32003002457' '32003002501'
 '32003002503' '32003002633' '32003002730' '32003002770' '32003002904'
 '32003002931' '32003002938' '32003002951' '32003002972' '32003002973'
 '32003002977' '32003002978']"
412,['32003002436' '32003002447' '32003002931' '32003002971']
413,['32003002436' '32003002447']
414,['32003002652' '32003002653' '32003002674' '32003002682']
415,['32003002352' '32003002704']
416,['32003002468' '32003002478' '32003002775']
417,"['32003002436' '32003002447' '32003002729' '32003002916' '32003002917'
 '32003002934' '32003002951' '32003002957' '32003002959' '32003002961'
 '32003002962' '32003002969' '32003002971' '32003002974' '32003002976'
 '32003002979']"
418,['32003002931']
419,"['32003002501' '32003002770' '32003002916' '32003002975' '32003002977'
 '32003003964' '32003003990' '32003003991' '32017000001']"
420,['32003002622' '32003002624']
421,"['32003002501' '32003002600' '32003002601' '32003002633' '32003002949'
 '32003003540' '32003003545']"
422,['32003002600' '32003002948' '32003003540' '32003003545' '32003003700']
423,['32003002729' '32003002730' '32003002916' '32003002931']
424,['32003002931']
425,['32003002931']
426,['32003002931']
427,['32003002931']
428,['32003002931']
429,['32003002468' '32003002478' '32003002725' '32003002731' '32003002775']
430,['32003002436' '32003002917' '32003002931']
431,['32003002436' '32003002916']
432,['32003002436' '32003002916']
433,['32003002931']
434,['32003002501' '32003002938' '32003003964' '32003003990' '32003003991']
435,['32003002931']
436,['32003002501' '32003002916' '32003002938']
437,['32003002078' '32003002469' '32003002770' '32003002916']
438,['32003002931']
439,"['32003003037' '32003003738' '32003003747' '32003003790' '32003003806'
 '32003003807']"
440,"['32003003036' '32003003040' '32003003789' '32003003790' '32003003807'
 '32003003809']"
441,"['32003003037' '32003003385' '32003003413' '32003003727' '32003003728'
 '32003003788' '32003003789' '32003003807' '32003003809']"
442,['32003003759' '32003003760']
443,['32003003759' '32003003760' '32003003766']
444,['32003003759' '32003003760']
445,"['32003003430' '32003003435' '32003003757' '32003003758' '32003003769'
 '32003003771' '32003003777' '32003003778' '32003003779' '32003003780']"
446,"['32003003762' '32003003763' '32003003764' '32003003773' '32003003774'
 '32003003863' '32003003864' '32003003866']"
447,"['32003003364' '32003003365' '32003003371' '32003003372' '32003003373'
 '32003003374' '32003003763' '32003003800' '32003003866' '32003006611']"
448,"['32003003363' '32003003373' '32003003374' '32003003866' '32003006611'
 '32003006642' '32003006643' '32003006645']"
449,"['32003003363' '32003003366' '32003003371' '32003003739' '32003003763'
 '32003003800' '32003003866']"
450,"['32003003365' '32003003739' '32003003800' '32003003806' '32003003807'
 '32003003809']"
451,"['32003003371' '32003003372' '32003003381' '32003003382' '32003003385'
 '32003003386' '32003003728' '32003003800']"
452,"['32003003363' '32003003365' '32003003370' '32003003372' '32003003373'
 '32003003385' '32003003800']"
453,"['32003003363' '32003003370' '32003003371' '32003003373' '32003003381'
 '32003003386']"
454,"['32003003363' '32003003364' '32003003371' '32003003372' '32003003374'
 '32003003375' '32003003380' '32003003381']"
455,"['32003003363' '32003003364' '32003003373' '32003003375' '32003006645'
 '32003006652' '32003006653']"
456,"['32003003373' '32003003374' '32003003380' '32003003557' '32003003746'
 '32003006517' '32003006652' '32003006653']"
457,"['32003003373' '32003003375' '32003003381' '32003003382' '32003003386'
 '32003003557' '32003003740' '32003003746']"
458,"['32003003370' '32003003372' '32003003373' '32003003380' '32003003382'
 '32003003386']"
459,"['32003003370' '32003003380' '32003003381' '32003003383' '32003003385'
 '32003003386' '32003003728' '32003003740' '32003003746']"
460,['32003003382' '32003003413' '32003003414' '32003003728' '32003003740']
461,"['32003003040' '32003003370' '32003003371' '32003003382' '32003003413'
 '32003003728' '32003003800' '32003003808' '32003003809']"
462,['32003003370' '32003003372' '32003003380' '32003003381' '32003003382']
463,['32003003739' '32003003754' '32003003755' '32003003763' '32003003770']
464,['32003003393' '32003003739' '32003003748' '32003003754']
465,['32003003392' '32003003738' '32003003739' '32003003747' '32003003748']
466,['32003003747' '32003003748' '32003003749']
467,"['32003003040' '32003003383' '32003003385' '32003003414' '32003003727'
 '32003003728' '32003003740' '32003003788']"
468,"['32003003383' '32003003413' '32003003417' '32003003535' '32003003727'
 '32003003740' '32003003904' '32003003910']"
469,['32003003417' '32003003418' '32003003723' '32003003907' '32003003909']
470,"['32003003414' '32003003416' '32003003535' '32003003719' '32003003723'
 '32003003726' '32003003904' '32003003907' '32003003908' '32003003909'
 '32003003910' '32003003979']"
471,"['32003003416' '32003003608' '32003003723' '32003003726' '32003003756'
 '32003003786' '32003003907' '32003003909']"
472,"['32003003217' '32003003431' '32003003435' '32003003749' '32003003768'
 '32003003769' '32003003790']"
473,"['32003003430' '32003003433' '32003003435' '32003003724' '32003003731'
 '32003003732' '32003003749' '32003003753' '32003003768']"
474,['32003003431' '32003003768']
475,"['32003003217' '32003003430' '32003003431' '32003003757' '32003003758'
 '32003003766' '32003003768' '32003003769']"
476,['32003003724' '32003003760' '32003003766' '32003003768']
477,['32003003610']
478,"['32003003465' '32003003610' '32003003710' '32003003711' '32003003716'
 '32003003717']"
479,"['32003002674' '32003002705' '32003003464' '32003003610' '32003003701'
 '32003003704' '32003003710' '32003003711' '32003003759']"
480,['32003003709']
481,['32003003566' '32003003608' '32003003708']
482,"['32003003414' '32003003417' '32003003540' '32003003571' '32003003574'
 '32003003583' '32003003585' '32003003586' '32003003700' '32003003706'
 '32003003723' '32003003740' '32003003905' '32003003917' '32003006498'
 '32003006722']"
483,['32003003700' '32003003706']
484,"['32003002501' '32003002600' '32003002948' '32003002949' '32003003535'
 '32003003545' '32003003574' '32003003605' '32003003700' '32003006498'
 '32023000017' '32023000018' '32023000019' '32023000023' '32023000032']"
485,['32003003565' '32003003734' '32003003740' '32003003746']
486,['32003002948' '32003002949' '32003003540']
487,"['32003002600' '32003002604' '32003002611' '32003003553' '32003003613'
 '32003003706' '32003003730' '32003003906' '32003003981']"
488,['32003003564' '32003003587' '32003003602' '32003003604' '32003003607']
489,['32003002356' '32003003700' '32003003906']
490,['32003003546' '32003003700' '32003003706' '32003003906' '32003003981']
491,"['32003003375' '32003003380' '32003003565' '32003003576' '32003003746'
 '32003006517' '32003006653']"
492,['32003003708' '32003003709' '32003003912']
493,['32003003587' '32003003608']
494,['32003003547' '32003003587' '32003003602' '32003003708']
495,"['32003003544' '32003003557' '32003003576' '32003003734' '32003003740'
 '32003003746' '32003006512' '32003006517']"
496,"['32003003532' '32003003579' '32003003582' '32003003583' '32003003584'
 '32003003585' '32003003608' '32003003611' '32003003612' '32003003708'
 '32003003709' '32003003723' '32003003982' '32003003988']"
