,neighbors
296,['17019CC2300' '17019CC2400' '17019CC2900' '17019CC3300' '17019CC3600']
297,"['17019CC2400' '17019CC3200' '17019CC3600' '17019CC3800' '17019CH3000'
 '17019CH5000']"
298,['17019CC1800' '17019CC3000' '17019CH2000' '17019CH3000']
299,['17019CC3000' '17019CC3100' '17019CC3600' '17019CC3700' '17019CH3000']
300,"['17019CC2900' '17019CC3100' '17019CC3200' '17019CC3300' '17019CC3500'
 '17019CH3000']"
301,['17019CC3000' '17019CC3500' '17019CC3900' '17019CH2000' '17019CH3000']
302,['17019CC3300' '17019CC3900' '17019CH2000' '17019CH3000' '17019CH5000']
303,['17019CC3700' '17019CC3800' '17019CH2000' '17019CH3000' '17019CH5000']
304,"['17019CPE000' '17019HAR000' '17019KER000' '17019OG2000' '17019RA4000'
 '17019RA6000' '17019STA000']"
305,['17019CC1700' '17019HEN000']
306,"['17019CC1800' '17019CC3400' '17019CC3700' '17019CC3800' '17019CC3900'
 '17019CH3000' '17019CH5000' '17019COL000' '17019HEN000' '17019MA3000'
 '17019SCB000' '17019TO2000']"
307,"['17019CC0900' '17019CC1000' '17019CC1700' '17019CC1800' '17019CC2500'
 '17019CC3000' '17019CC3300' '17019CC3400' '17019CC3500' '17019CC3600'
 '17019CC3700' '17019CC3800' '17019CC3900' '17019CH2000' '17019HEN000']"
308,['17019CH5000' '17019CH6000' '17019PHI000' '17019TO2000' '17019UR1000']
309,"['17019CC2400' '17019CC3300' '17019CC3800' '17019CC3900' '17019CH2000'
 '17019CH4000' '17019CH6000' '17019TO2000']"
310,"['17019CC0800' '17019CC1600' '17019CC2400' '17019CH4000' '17019CH5000'
 '17019UR1000']"
311,"['17019CC0100' '17019CC0200' '17019CN0200' '17019CN0600' '17019CN0700'
 '17019SOM000' '17019UR3000']"
312,"['17019CC0100' '17019CC0200' '17019CC0300' '17019CN0100' '17019CN0300'
 '17019CN0600' '17019CN0700' '17019CN0800']"
313,"['17019CC0300' '17019CC0400' '17019CN0200' '17019CN0400' '17019CN0800'
 '17019CN0900']"
314,"['17019CC0400' '17019CC0500' '17019CN0300' '17019CN0500' '17019CN0900'
 '17019UR1000']"
315,['17019CC0500' '17019CN0400' '17019CN0900' '17019CN1100' '17019UR1000']
316,"['17019CN0100' '17019CN0200' '17019CN0700' '17019CN1200' '17019CN1700'
 '17019UR3000']"
317,['17019CN0100' '17019CN0200' '17019CN0600' '17019CN0800' '17019CN1200']
318,"['17019CN0200' '17019CN0300' '17019CN0700' '17019CN0900' '17019CN1000'
 '17019CN1200']"
319,"['17019CN0300' '17019CN0400' '17019CN0500' '17019CN0800' '17019CN1000'
 '17019CN1100']"
320,['17019CN0800' '17019CN0900' '17019CN1100' '17019CN1200']
321,"['17019CN0500' '17019CN0900' '17019CN1000' '17019CN1200' '17019CN1300'
 '17019CN1400' '17019UR1000']"
322,"['17019CN0600' '17019CN0700' '17019CN0800' '17019CN1000' '17019CN1100'
 '17019CN1300' '17019CN1600' '17019CN1700' '17019CN1800']"
323,['17019CN1100' '17019CN1200' '17019CN1400' '17019CN1500' '17019CN1600']
324,['17019CN1100' '17019CN1300' '17019CN1500' '17019UR1000']
325,['17019CN1300' '17019CN1400' '17019CN1600' '17019CN2200' '17019UR1000']
326,"['17019CN1200' '17019CN1300' '17019CN1500' '17019CN1800' '17019CN2000'
 '17019CN2100' '17019CN2200']"
327,"['17019CN0600' '17019CN1200' '17019CN1800' '17019SOM000' '17019UR2000'
 '17019UR3000' '17019UR4000']"
328,"['17019CN1200' '17019CN1600' '17019CN1700' '17019CN1900' '17019CN2000'
 '17019UR2000' '17019UR3000' '17019UR4000']"
329,"['17019CN1800' '17019CN2000' '17019CN2100' '17019CN2300' '17019UR1000'
 '17019UR4000']"
330,['17019CN1600' '17019CN1800' '17019CN1900' '17019CN2100']
331,['17019CN1600' '17019CN1900' '17019CN2000' '17019CN2200' '17019CN2300']
332,['17019CN1500' '17019CN1600' '17019CN2100' '17019CN2300' '17019UR1000']
333,['17019CN1900' '17019CN2100' '17019CN2200' '17019UR1000']
334,"['17019CH2000' '17019SAI000' '17019SAS000' '17019SCB000' '17019SCS000'
 '17019TO2000' '17019TO3000' '17147000101' '17147000501' '17147000502'
 '17147000602']"
335,"['17019BF1000' '17019EBE000' '17019HEN000' '17019LUD200' '17019NEW000'
 '17019RA1000' '17019RA4000' '17019SOM000']"
336,['17019CGI000' '17019KER000' '17019OG2000' '1718300MD02' '1718300PI01']
337,"['17019PES000' '17019PHI000' '17019RAY000' '17019SID000' '17019TO1000'
 '1704100CA02' '1704100CA03' '1704100MN01' '1704100TU01']"
338,"['17019BF1000' '17019CON000' '17019LUD100' '17019LUD200' '17019RA1000'
 '1705300DM04' '1705300DX01' '1705300PT03']"
339,"['17019CGI000' '17019KER000' '17019LUD100' '17019LUD300' '17019RA6000'
 '1705300BT01' '1705300PT07']"
340,"['17019CC0600' '17019CC1700' '17019CH1000' '17019CH2000' '17019CH3000'
 '17019CON000' '17019MA3000' '17019NEW000' '17019SCB000' '17019SOM000']"
341,"['17019CGI000' '17019CPE000' '17019HAR000' '1705300BT01' '1718300BT01'
 '1718300MD02']"
342,"['17019EBE000' '17019HAR000' '17019LUD200' '17019LUD300' '1705300DX01'
 '1705300PT02' '1705300PT03' '1705300PT07']"
343,"['17019CON000' '17019EBE000' '17019LUD100' '17019LUD300' '17019RA1000'
 '17019RA3000']"
344,"['17019HAR000' '17019LUD100' '17019LUD200' '17019RA3000' '17019RA5000'
 '17019RA6000']"
345,"['17019MA2000' '17019MA3000' '17019MA4000' '17019MA5000' '17019NEW000'
 '17019SCB000' '17019SCS000']"
346,"['17019MA1000' '17019MA5000' '17019NEW000' '17019SCB000' '17019SCS000'
 '17147000201' '17147000601']"
347,"['17019CH2000' '17019HEN000' '17019MA1000' '17019MA4000' '17019NEW000'
 '17019SCB000']"
348,['17019MA1000' '17019MA3000' '17019NEW000']
349,['17019MA1000' '17019MA2000' '17019NEW000']
350,"['17019BF1000' '17019BFO000' '17019CON000' '17019HEN000' '17019MA1000'
 '17019MA2000' '17019MA3000' '17019MA4000' '17019MA5000' '17113000401'
 '17147000201']"
351,"['17019OG2000' '17019SJ1000' '17019SJ2000' '17019SJ3000' '17019SOH000'
 '17019STA000' '1718300OK02' '1718300VA01']"
352,"['17019CGI000' '17019CPE000' '17019OG1000' '17019SJ1000' '17019STA000'
 '1718300OK02' '1718300PI01']"
353,"['17019CRI000' '17019PHI000' '17019SAS000' '17019TO1000' '17019TO3000'
 '1704100TU01' '1704100TU02']"
354,"['17019CH4000' '17019CRI000' '17019PES000' '17019RAY000' '17019SID000'
 '17019SJ1000' '17019TO1000' '17019TO2000' '17019UR1000']"
355,"['17019CON000' '17019EBE000' '17019LUD200' '17019RA2000' '17019RA3000'
 '17019RA4000']"
356,['17019RA1000' '17019RA3000' '17019RA4000' '17019RA5000' '17019RA6000']
357,['17019LUD200' '17019LUD300' '17019RA1000' '17019RA2000' '17019RA5000']
358,"['17019CGI000' '17019CON000' '17019RA1000' '17019RA2000' '17019RA6000'
 '17019SOM000' '17019STA000']"
359,['17019LUD300' '17019RA2000' '17019RA3000' '17019RA6000']
360,"['17019CGI000' '17019HAR000' '17019LUD300' '17019RA2000' '17019RA4000'
 '17019RA5000']"
361,"['17019AYE000' '17019CRI000' '17019PHI000' '17019SID000' '1704100CA02'
 '1704100MN01' '1704100NM01']"
362,"['17019COL000' '17019SAS000' '1704100GA01' '17147000101' '17147000102'
 '17147000502' '17147000701']"
363,"['17019COL000' '17019PES000' '17019SAI000' '17019TO3000' '1704100GA01'
 '1704100TU02']"
364,"['17019CH2000' '17019COL000' '17019HEN000' '17019MA1000' '17019MA2000'
 '17019MA3000' '17019SCS000' '17019TO2000']"
365,"['17019COL000' '17019MA1000' '17019MA2000' '17019SCB000' '17147000501'
 '17147000601' '17147000602']"
366,"['17019AYE000' '17019CRI000' '17019PHI000' '17019RAY000' '17019SJ1000'
 '17019SJ3000' '17019SOH000' '17019UR1000']"
367,"['17019OG1000' '17019OG2000' '17019PHI000' '17019SID000' '17019SJ2000'
 '17019SJ3000' '17019SOM000' '17019STA000' '17019UR1000' '17019UR2000'
 '17019UR4000']"
368,['17019OG1000' '17019SJ1000' '17019SJ3000']
369,['17019OG1000' '17019SID000' '17019SJ1000' '17019SJ2000' '17019SOH000']
370,"['17019AYE000' '17019OG1000' '17019SID000' '17019SJ3000' '1718300SI01'
 '1718300VA01']"
371,"['17019CC0600' '17019CN0100' '17019CN1700' '17019CON000' '17019HEN000'
 '17019RA4000' '17019SJ1000' '17019STA000' '17019UR2000' '17019UR3000']"
372,"['17019CGI000' '17019OG1000' '17019OG2000' '17019RA4000' '17019SJ1000'
 '17019SOM000' '17019UR2000']"
373,['17019CRI000' '17019PES000' '17019PHI000' '17019TO2000' '17019TO3000']
374,"['17019CH2000' '17019CH4000' '17019CH5000' '17019COL000' '17019PHI000'
 '17019SCB000' '17019TO1000' '17019TO3000' '17019UR1000']"
375,['17019COL000' '17019PES000' '17019SAS000' '17019TO1000' '17019TO2000']
376,"['17019CC0500' '17019CC0800' '17019CH4000' '17019CH6000' '17019CN0400'
 '17019CN0500' '17019CN1100' '17019CN1400' '17019CN1500' '17019CN1900'
 '17019CN2200' '17019CN2300' '17019PHI000' '17019SID000' '17019SJ1000'
 '17019TO2000' '17019UR4000']"
377,"['17019CN1700' '17019CN1800' '17019SJ1000' '17019SOM000' '17019STA000'
 '17019UR3000' '17019UR4000']"
378,"['17019CC0100' '17019CC0600' '17019CN0100' '17019CN0600' '17019CN1700'
 '17019CN1800' '17019SOM000' '17019UR2000']"
379,"['17019CN1700' '17019CN1800' '17019CN1900' '17019SJ1000' '17019UR1000'
 '17019UR2000']"
380,"['1702100LT01' '1702100MA01' '1702100PN04' '1702100PN05' '1702100PR01'
 '1717300FB01' '1717300RU01']"
381,"['1702100GR01' '1702100JN01' '1702100KN01' '1702100RK01' '1702100SF03'
 '1702100TL05']"
382,"['1702100MA01' '1702100MQ01' '1702100MT01' '1702100SF02' '1702100ST01'
 '1702100TL02' '1702100TL03' '1702100TL04' '171670CO001' '171670CT001']"
383,"['1702100BC01' '1702100JN01' '1702100LT01' '1702100RK01' '1702100RM01'
 '17135000101' '17135001002']"
384,"['1702100BC01' '1702100GR01' '1702100LT01' '1702100MA01' '1702100RK01'
 '1702100RM01' '1702100SF03' '1702100TL05' '1702100TL07' '1702100TL08']"
385,"['1702100BC01' '1702100RK01' '1702100SF02' '1702100SF03' '17135000201'
 '17135000701' '17135001301' '17135001401' '171670PA001']"
386,"['1702100AP01' '1702100GR01' '1702100JN01' '1702100MA01' '1702100PN04'
 '1702100RM01']"
387,"['1702100AP01' '1702100BH01' '1702100JN01' '1702100LT01' '1702100PR01'
 '1702100ST01' '1702100TL01' '1702100TL02' '1702100TL08']"
388,"['1702100BH01' '1702100MT01' '1702100ST01' '17115503001' '17115512001'
 '17115514001' '171670IL001']"
389,"['1702100BH01' '1702100MQ01' '1702100ST01' '171670CO001' '171670IL001'
 '171670LA001']"
390,['1702100PN02' '1702100PN03' '1702100PN05' '1717300OC01']
391,['1702100PN01' '1702100PN05' '1717300CS01' '1717300OC01' '1717300TH01']
392,"['1702100PN01' '1702100PN04' '1702100PN05' '1702100RM01' '17135000101'
 '1717300OC01']"
393,['1702100AP01' '1702100LT01' '1702100PN03' '1702100PN05' '1702100RM01']
394,"['1702100AP01' '1702100PN01' '1702100PN02' '1702100PN03' '1702100PN04'
 '1717300RU01' '1717300TH01']"
395,"['1702100AP01' '1702100MA01' '1702100ST01' '17115514001' '17115515001'
 '1717300FB01' '1717300MO01' '1717300MO02']"
396,"['1702100BC01' '1702100GR01' '1702100JN01' '1702100KN01' '17135001002'
 '17135001301' '17135001401']"
397,"['1702100GR01' '1702100JN01' '1702100LT01' '1702100PN03' '1702100PN04'
 '17135000101' '17135001002' '1717300OC01']"
398,['1702100SF02' '1702100SF03' '1702100TL04']
399,"['1702100BH01' '1702100KN01' '1702100SF01' '1702100SF03' '1702100TL04'
 '17135000201' '171670CT001' '171670PA001']"
400,"['1702100BC01' '1702100JN01' '1702100KN01' '1702100SF01' '1702100SF02'
 '1702100TL04' '1702100TL05']"
401,"['1702100BH01' '1702100MA01' '1702100MQ01' '1702100MT01' '1702100PR01'
 '17115514001']"
402,['1702100MA01' '1702100TL02' '1702100TL08']
403,"['1702100BH01' '1702100MA01' '1702100TL01' '1702100TL03' '1702100TL06'
 '1702100TL07' '1702100TL08']"
404,['1702100BH01' '1702100TL02' '1702100TL04' '1702100TL05' '1702100TL06']
405,"['1702100BH01' '1702100SF01' '1702100SF02' '1702100SF03' '1702100TL03'
 '1702100TL05']"
406,"['1702100BC01' '1702100JN01' '1702100SF03' '1702100TL03' '1702100TL04'
 '1702100TL06' '1702100TL07']"
407,['1702100TL02' '1702100TL03' '1702100TL05' '1702100TL07']
408,['1702100JN01' '1702100TL02' '1702100TL05' '1702100TL06' '1702100TL08']
409,['1702100JN01' '1702100MA01' '1702100TL01' '1702100TL02' '1702100TL07']
410,"['17023002001' '17023004001' '17023008003' '17023008004' '17023009002'
 '17023010001' '17023011001' '17023013002' '17023015001']"
411,"['17023001001' '17023005001' '17023008002' '17023008004' '17023009001'
 '17023009002']"
412,"['17023003002' '17023003003' '17023003004' '17023009001' '17023009002'
 '17023012001']"
413,"['17023003001' '17023003003' '17023007001' '17023012001' '17035000101'
 '17035000801']"
414,['17023003001' '17023003002' '17023003004' '17023007001']
415,['17023003001' '17023003003' '17023007001' '17023009002' '17023011001']
416,['17023001001' '17023008003' '17023010001' '17023013002' '17023015001']
417,"['17023002001' '17023006001' '17023008002' '17023009001' '17023012001'
 '17023014001' '1704500GR01' '1704500KS01']"
418,"['17023005001' '17023008001' '17023008002' '17023013001' '1704500GR01'
 '1704500SY02']"
419,"['17023003002' '17023003003' '17023003004' '17023009002' '17023011001'
 '1703300LIC1' '17035000801' '1707900GV01']"
420,['17023006001' '17023008002' '17023008003' '17023013001' '17023013002']
421,"['17023002001' '17023005001' '17023006001' '17023008001' '17023008003'
 '17023008004']"
422,"['17023001001' '17023004001' '17023008001' '17023008002' '17023008004'
 '17023013002']"
423,['17023001001' '17023002001' '17023008002' '17023008003']
424,['17023002001' '17023003001' '17023005001' '17023009002' '17023012001']
425,"['17023001001' '17023002001' '17023003001' '17023003004' '17023007001'
 '17023009001' '17023010001' '17023011001']"
426,"['17023001001' '17023004001' '17023009002' '17023011001' '17023015001'
 '1703300HUT2' '1703300PRA1']"
427,"['17023001001' '17023003004' '17023007001' '17023009002' '17023010001'
 '1703300LIC1' '1703300PRA1']"
428,"['17023003001' '17023003002' '17023005001' '17023009001' '17023014001'
 '1702900HT01' '17035000101']"
429,"['17023006001' '17023008001' '17023013002' '1704500EL01' '1704500SY01'
 '1704500SY02']"
430,['17023001001' '17023004001' '17023008001' '17023008003' '17023013001']
431,['17023005001' '17023012001' '1702900AS01' '1702900HT01' '1704500KS01']
432,['17023001001' '17023004001' '17023010001' '1703300HUT2']
433,"['1702500BLA1' '1702500HOS1' '1702500LOU2' '1702500PLX1' '17049001301'
 '1707900SM01']"
434,"['1702500BBG1' '1702500HOS1' '1702500LKB1' '1702500LOU2' '1702500OSK1'
 '17049000501' '17049001001' '17049001301']"
435,"['1702500HOS1' '1702500PLX1' '1702500STA1' '1715900DECK' '1715900NOB1'
 '17191001301' '17191001701' '17191002001']"
436,"['1702500BBG1' '1702500BLA1' '1702500CLA1' '1702500HRT3' '1702500LOU2'
 '1702500PLX1' '1702500STA1']"
437,['1702500HRT3' '1702500HRT7' '1702500STA1']
438,"['1702500HOS1' '1702500HRT1' '1702500HRT4' '1702500HRT5' '1702500HRT6'
 '1702500HRT7' '1702500LOU2' '1702500STA1']"
439,['1702500HRT3' '1702500HRT5' '1702500HRT6']
440,"['1702500HRT3' '1702500HRT4' '1702500HRT6' '1702500LOU2' '1702500OSK1'
 '1702500SON1' '1702500XEN1']"
441,"['1702500HRT3' '1702500HRT4' '1702500HRT5' '1702500HRT7' '1702500STA1'
 '1702500XEN1' '17191000801' '17191001301']"
442,['1702500HRT1' '1702500HRT3' '1702500HRT6' '1702500STA1']
443,"['1702500BLA1' '1702500LOU2' '1702500OSK1' '17049000101' '17049000501'
 '17049001001' '1705100LA01' '17121008001']"
444,['1702500LOU2']
445,"['1702500BBG1' '1702500BLA1' '1702500HOS1' '1702500HRT3' '1702500HRT5'
 '1702500LKB1' '1702500LOU1' '1702500OSK1' '1702500SON1' '1702500STA1']"
446,"['1702500BLA1' '1702500HRT5' '1702500LKB1' '1702500LOU2' '1702500SON1'
 '1705100LA01' '17121008001' '17121010001']"
447,"['1702500BBG1' '1702500CLA1' '1702500HOS1' '1702500STA1' '1707900SM01'
 '1707900SW01' '1715900DENV' '1715900NOB1']"
448,"['1702500HRT5' '1702500LOU2' '1702500OSK1' '1702500XEN1' '17121006001'
 '17121008001' '17121010001']"
449,"['1702500CLA1' '1702500HOS1' '1702500HRT1' '1702500HRT3' '1702500HRT6'
 '1702500HRT7' '1702500LOU2' '1702500PLX1' '17191001301']"
450,['1702500HRT5' '1702500HRT6' '1702500SON1' '17121006001' '17191000801']
451,"['17027001002' '17027002001' '17027005001' '17027006003' '17027006004'
 '17027007001' '17119000101']"
452,"['1700500BG02' '1700500BG03' '1700500ML00' '17027001001' '17027002001'
 '17119000101' '17119000204']"
453,"['1700500BG02' '1700500ML00' '1700500TM02' '17027001001' '17027001002'
 '17027003001' '17027003002' '17027006003' '17027007001' '17027008002']"
454,"['1700500ML00' '1700500TM02' '17027002001' '17027003002' '17027004001'
 '17027009001']"
455,['17027002001' '17027003001' '17027008002' '17027009001']
456,"['1700500TM02' '17027003001' '17027009001' '17027010001' '1705100PO01'
 '17121002001' '17121011001']"
457,"['17027001001' '17027005002' '17027005003' '17027005005' '17027006001'
 '17027006002' '17027006004' '17119000101']"
458,['17027005001' '17027005003' '17027005004' '17119000101' '17119000104']
459,"['17027005001' '17027005002' '17027005004' '17027005005' '17027011001'
 '17027011004' '17027011006' '17163000LB3' '17163000MS1']"
460,['17027005002' '17027005003' '17119000104' '17119000502' '17163000LB3']
461,['17027005001' '17027005003' '17027006002' '17027011004' '17027012002']
462,"['17027005001' '17027006002' '17027006003' '17027006004' '17027007001'
 '17027007002']"
463,"['17027005001' '17027005005' '17027006001' '17027007001' '17027007002'
 '17027011004' '17027012001' '17027012002' '17027013001']"
464,['17027001001' '17027002001' '17027006001' '17027006004' '17027007001']
