,neighbors
2389,"['37183004-01' '37183004-04' '37183004-07' '37183004-10' '37183004-15'
 '37183004-16']"
2390,"['37183004-01' '37183004-09' '37183004-10' '37183004-13' '37183004-14'
 '37183004-19' '37183004-20' '37183005-03']"
2391,['37183004-04' '37183004-06' '37183004-07' '37183004-10' '37183004-14']
2392,['37183004-05' '37183004-08' '37183004-18' '37183004-21']
2393,['37183004-05' '37183004-08' '37183004-17' '37183005-03' '37183005-05']
2394,['37183004-10' '37183004-13' '37183004-15']
2395,"['37183004-01' '37183004-08' '37183004-09' '37183004-11' '37183004-15'
 '37183004-21']"
2396,['37183004-05' '37183004-08' '37183004-11' '37183004-17' '37183004-20']
2397,"['37183004-13' '37183005-03' '37183005-06' '37183005-07' '37183005-08'
 '37183020-10']"
2398,"['37183004-05' '37183004-08' '37183004-09' '37183004-13' '37183004-15'
 '37183004-18' '37183005-01' '37183005-05' '37183005-08']"
2399,"['37063000031' '37063000032' '37063000033' '37183004-05' '37183004-18'
 '37183005-03' '37183005-08' '37183007-10' '37183008-03' '37183008-11']"
2400,['37183004-13' '37183005-01' '37183005-07' '37183020-10' '37183020-17']
2401,"['37063000033' '37183005-01' '37183005-06' '37183005-08' '37183020-15'
 '37183020-16' '37183020-17']"
2402,['37063000033' '37183005-01' '37183005-03' '37183005-05' '37183005-07']
2403,['37183006-05' '37183006-06' '37183006-08' '37183006-10' '37183012-09']
2404,"['37183006-04' '37183006-06' '37183006-07' '37183012-01' '37183012-05'
 '37183012-09']"
2405,['37183006-04' '37183006-05' '37183006-07' '37183006-08' '37183020-01']
2406,"['37183006-05' '37183006-06' '37183012-05' '37183018-02' '37183018-05'
 '37183020-01' '37183020-05']"
2407,['37183006-04' '37183006-06' '37183006-09' '37183006-10' '37183020-01']
2408,['37183003-00' '37183006-08' '37183006-10' '37183020-01' '3718320-06A']
2409,"['37037000020' '3708500PR28' '37183003-00' '37183006-04' '37183006-08'
 '37183006-09' '37183012-08' '37183012-09']"
2410,"['37183001-16' '37183007-09' '37183007-10' '37183007-12' '37183008-09'
 '37183011-01' '37183011-02']"
2411,"['37183007-03' '37183007-07' '37183007-09' '37183007-12' '37183008-06'
 '37183008-09']"
2412,"['37183001-39' '37183007-02' '37183007-04' '37183007-07' '37183007-09'
 '37183007-11' '37183007-12']"
2413,"['37183001-39' '37183001-45' '37183001-51' '37183007-03' '37183007-05'
 '37183007-06' '37183007-11' '37183007-13']"
2414,"['37183001-42' '37183001-45' '37183001-47' '37183002-06' '37183007-04'
 '37183007-13']"
2415,"['37183002-01' '37183002-06' '37183007-04' '37183007-07' '37183007-11'
 '37183007-13' '37183008-05' '37183008-07']"
2416,"['37183007-02' '37183007-03' '37183007-06' '37183007-11' '37183008-05'
 '37183008-06']"
2417,"['37183001-11' '37183001-16' '37183001-29' '37183001-30' '37183001-39'
 '37183007-01' '37183007-02' '37183007-03' '37183007-12']"
2418,"['37183004-05' '37183005-05' '37183007-01' '37183007-12' '37183008-09'
 '37183008-10' '37183008-11' '37183011-01' '37183011-02']"
2419,['37183007-03' '37183007-04' '37183007-06' '37183007-07' '37183007-13']
2420,"['37183007-01' '37183007-02' '37183007-03' '37183007-09' '37183007-10'
 '37183008-09']"
2421,"['37183002-01' '37183002-06' '37183007-04' '37183007-05' '37183007-06'
 '37183007-11']"
2422,"['37183008-03' '37183008-05' '37183008-06' '37183008-07' '37183008-09'
 '37183008-10' '37183008-11']"
2423,"['37063000032' '37183005-05' '37183008-02' '37183008-05' '37183008-07'
 '37183008-08' '37183008-11']"
2424,['37063000032' '37183002-02' '37183002-05' '37183008-07' '37183008-08']
2425,"['37183002-01' '37183007-06' '37183007-07' '37183008-02' '37183008-03'
 '37183008-06' '37183008-07']"
2426,['37183007-02' '37183007-07' '37183008-02' '37183008-05' '37183008-09']
2427,"['37183002-01' '37183002-02' '37183002-05' '37183007-06' '37183008-02'
 '37183008-03' '37183008-04' '37183008-05' '37183008-08']"
2428,['37063000032' '37183008-03' '37183008-04' '37183008-07']
2429,"['37183007-01' '37183007-02' '37183007-10' '37183007-12' '37183008-02'
 '37183008-06' '37183008-10']"
2430,['37183007-10' '37183008-02' '37183008-09' '37183008-11']
2431,['37183005-05' '37183007-10' '37183008-02' '37183008-03' '37183008-10']
2432,"['37069000007' '37069000017' '37183009-03' '37183010-01' '37183010-02'
 '37183017-04' '37183019-09' '37183019-16']"
2433,['3710100PR20' '3710100PR32' '37183009-03' '37183010-02' '37183010-03']
2434,"['37069000007' '37069000013' '3710100PR20' '3712700P02A' '37183009-01'
 '37183009-02' '37183010-02']"
2435,"['37183009-01' '37183010-02' '37183010-03' '37183010-04' '37183017-02'
 '37183017-04']"
2436,['37183009-01' '37183009-02' '37183009-03' '37183010-01' '37183010-03']
2437,"['3710100PR32' '371010PR29A' '37183009-02' '37183010-01' '37183010-02'
 '37183010-04']"
2438,"['3710100PR32' '371010PR10B' '371010PR29A' '37183010-01' '37183010-03'
 '37183016-01' '37183017-02' '37183017-06']"
2439,"['37183001-16' '37183001-31' '37183001-49' '37183004-02' '37183004-05'
 '37183007-01' '37183007-10' '37183011-02']"
2440,['37183001-16' '37183007-01' '37183007-10' '37183011-01']
2441,"['37183006-05' '37183012-04' '37183012-05' '37183012-06' '37183012-07'
 '37183012-09']"
2442,['3708500PR08' '3708500PR28' '37183012-06' '37183012-08']
2443,"['3708500PR08' '371010PR23B' '37183012-01' '37183012-06' '37183012-07'
 '37183015-03']"
2444,"['37183006-05' '37183006-07' '37183012-01' '37183012-07' '37183012-09'
 '37183018-02' '37183018-07']"
2445,"['3708500PR08' '37183012-01' '37183012-02' '37183012-04' '37183012-08'
 '37183012-09']"
2446,"['37183012-01' '37183012-04' '37183012-05' '37183015-02' '37183015-03'
 '37183018-07']"
2447,['3708500PR28' '37183006-10' '37183012-02' '37183012-06' '37183012-09']
2448,"['37183006-04' '37183006-05' '37183006-10' '37183012-01' '37183012-05'
 '37183012-06' '37183012-08']"
2449,"['37183001-44' '37183001-46' '37183013-05' '37183013-07' '37183013-08'
 '37183013-09' '37183017-03' '37183017-04' '37183017-10' '37183017-11'
 '37183019-17' '37183019-20']"
2450,"['37183001-47' '37183002-04' '37183002-06' '37183013-06' '37183013-10'
 '37183013-11']"
2451,"['37183001-42' '37183001-44' '37183001-47' '37183013-01' '37183013-06'
 '37183013-07' '37183013-08']"
2452,"['37183001-42' '37183001-47' '37183013-02' '37183013-05' '37183013-08'
 '37183013-09' '37183013-10']"
2453,['37183013-01' '37183013-05' '37183013-08']
2454,"['37183013-01' '37183013-05' '37183013-06' '37183013-07' '37183013-09'
 '37183013-10']"
2455,"['37183013-01' '37183013-06' '37183013-08' '37183013-10' '37183019-12'
 '37183019-13' '37183019-17' '37183019-20']"
2456,"['37183002-04' '37183013-02' '37183013-06' '37183013-08' '37183013-09'
 '37183013-11' '37183014-02' '37183019-12' '37183019-13']"
2457,['37183002-04' '37183002-06' '37183013-02' '37183013-10']
2458,"['37063000029' '37063000032' '3707700CRDM' '3707700MTEN' '37183002-02'
 '37183002-03' '37183014-02']"
2459,"['3707700MTEN' '3707700WILT' '37183002-02' '37183002-03' '37183002-04'
 '37183013-10' '37183014-01' '37183019-05' '37183019-13' '37183019-14'
 '37183019-15']"
2460,"['371010PR12A' '371010PR31B' '37183015-02' '37183015-03' '37183015-04'
 '37183016-04' '37183016-09']"
2461,"['37183012-07' '37183015-01' '37183015-03' '37183015-04' '37183016-05'
 '37183016-07' '37183018-04' '37183018-07']"
2462,"['371010PR23B' '371010PR31B' '37183012-04' '37183012-07' '37183015-01'
 '37183015-02']"
2463,"['37183015-01' '37183015-02' '37183016-04' '37183016-05' '37183016-07'
 '37183016-09']"
2464,"['371010PR10B' '371010PR11B' '371010PR12A' '37183010-04' '37183016-02'
 '37183016-09' '37183016-10' '37183016-11' '37183017-06']"
2465,"['37183001-21' '37183001-22' '37183001-40' '37183001-50' '37183016-01'
 '37183016-03' '37183016-05' '37183016-06' '37183016-09' '37183016-11'
 '37183017-09']"
2466,['37183016-02' '37183016-05' '37183016-06' '37183016-07']
2467,['37183015-01' '37183015-04' '37183016-06' '37183016-07' '37183016-09']
2468,"['37183001-21' '37183015-02' '37183015-04' '37183016-02' '37183016-03'
 '37183016-07' '37183018-04' '37183018-07']"
2469,['37183016-02' '37183016-03' '37183016-04' '37183016-07' '37183016-09']
2470,"['37183015-02' '37183015-04' '37183016-03' '37183016-04' '37183016-05'
 '37183016-06']"
2471,"['371010PR12A' '37183015-01' '37183015-04' '37183016-01' '37183016-02'
 '37183016-04' '37183016-06']"
2472,['37183016-01' '37183016-11' '37183017-06' '37183017-09']
2473,['37183016-01' '37183016-02' '37183016-10' '37183017-09']
2474,['37183001-28' '37183001-38' '37183017-05' '37183017-07' '37183017-10']
2475,"['37183010-01' '37183010-04' '37183017-04' '37183017-06' '37183017-12'
 '37183017-13']"
2476,"['37183013-01' '37183017-04' '37183017-05' '37183017-07' '37183017-11'
 '37183017-13']"
2477,"['37183009-01' '37183010-01' '37183013-01' '37183017-02' '37183017-03'
 '37183017-07' '37183017-13' '37183019-16' '37183019-17']"
2478,['37183017-01' '37183017-03' '37183017-07' '37183017-10' '37183017-11']
2479,"['37183010-04' '37183016-01' '37183016-10' '37183017-02' '37183017-07'
 '37183017-09' '37183017-12']"
2480,"['37183001-28' '37183001-40' '37183017-01' '37183017-03' '37183017-04'
 '37183017-05' '37183017-06' '37183017-09' '37183017-12' '37183017-13']"
2481,"['37183001-40' '37183016-02' '37183016-10' '37183016-11' '37183017-06'
 '37183017-07' '37183017-12']"
2482,"['37183001-38' '37183001-46' '37183013-01' '37183017-01' '37183017-05'
 '37183017-11']"
2483,['37183013-01' '37183017-03' '37183017-05' '37183017-10']
2484,['37183017-02' '37183017-06' '37183017-07' '37183017-09' '37183017-13']
2485,['37183017-02' '37183017-03' '37183017-04' '37183017-07' '37183017-12']
2486,"['37183001-21' '37183001-23' '37183001-27' '37183001-41' '37183018-04'
 '37183018-06']"
2487,['37183006-07' '37183012-05' '37183018-04' '37183018-05' '37183018-07']
2488,"['37183004-06' '37183004-07' '37183004-12' '37183018-05' '37183018-08'
 '37183020-05']"
2489,"['37183001-21' '37183015-02' '37183016-05' '37183018-01' '37183018-02'
 '37183018-05' '37183018-06' '37183018-07' '37183018-08']"
2490,"['37183006-07' '37183018-02' '37183018-03' '37183018-04' '37183018-08'
 '37183020-05']"
2491,"['37183001-32' '37183001-41' '37183001-48' '37183018-01' '37183018-04'
 '37183018-08']"
2492,"['37183012-05' '37183012-07' '37183015-02' '37183016-05' '37183018-02'
 '37183018-04']"
2493,"['37183001-32' '37183004-03' '37183004-12' '37183018-03' '37183018-04'
 '37183018-05' '37183018-06']"
2494,"['37069000018' '37069000019' '37183019-05' '37183019-07' '37183019-11'
 '37183019-12']"
2495,"['37069000019' '3707700WILT' '37183014-02' '37183019-03' '37183019-11'
 '37183019-15']"
2496,['37069000018' '37183019-03' '37183019-09' '37183019-12' '37183019-18']
2497,"['37069000014' '37069000017' '37069000018' '37183009-01' '37183019-07'
 '37183019-16' '37183019-18' '37183019-19' '37183019-21']"
2498,"['37183019-03' '37183019-05' '37183019-12' '37183019-13' '37183019-14'
 '37183019-15']"
2499,"['37183013-09' '37183013-10' '37183019-03' '37183019-07' '37183019-11'
 '37183019-13' '37183019-14' '37183019-18' '37183019-19' '37183019-20']"
2500,"['37183013-09' '37183013-10' '37183014-02' '37183019-11' '37183019-12'
 '37183019-14']"
2501,['37183014-02' '37183019-11' '37183019-12' '37183019-13' '37183019-15']
2502,['37183014-02' '37183019-05' '37183019-11' '37183019-14']
2503,['37183009-01' '37183017-04' '37183019-09' '37183019-17' '37183019-21']
2504,"['37183013-01' '37183013-09' '37183017-04' '37183019-16' '37183019-20'
 '37183019-21']"
2505,['37183019-07' '37183019-09' '37183019-12' '37183019-19']
2506,['37183019-09' '37183019-12' '37183019-18' '37183019-20' '37183019-21']
2507,"['37183013-01' '37183013-09' '37183019-12' '37183019-17' '37183019-19'
 '37183019-21']"
2508,['37183019-09' '37183019-16' '37183019-17' '37183019-19' '37183019-20']
2509,"['37183006-06' '37183006-07' '37183006-08' '37183006-09' '37183020-03'
 '37183020-05' '37183020-08' '37183020-09' '3718320-06A']"
2510,"['37183004-07' '37183004-10' '37183004-13' '37183020-01' '37183020-04'
 '37183020-08' '37183020-09']"
2511,"['37183004-13' '37183020-03' '37183020-08' '37183020-10' '37183020-12'
 '37183020-14']"
2512,"['37183004-06' '37183004-07' '37183006-07' '37183018-03' '37183018-05'
 '37183020-01' '37183020-09']"
2513,"['37183020-01' '37183020-03' '37183020-04' '37183020-12' '37183020-14'
 '3718320-06A']"
2514,['37183004-07' '37183004-10' '37183020-01' '37183020-03' '37183020-05']
2515,"['37183004-13' '37183005-01' '37183005-06' '37183020-04' '37183020-14'
 '37183020-17']"
2516,['37037000042' '37183003-00' '37183020-12' '3718320-06B']
2517,"['37037000042' '37183020-04' '37183020-08' '37183020-11' '37183020-14'
 '3718320-06A' '3718320-06B']"
2518,"['37037000042' '37037000075' '37183020-04' '37183020-08' '37183020-10'
 '37183020-12' '37183020-16' '37183020-17']"
2519,['37037000075' '37063000033' '370630035.3' '37183005-07' '37183020-16']
2520,['37037000075' '37183005-07' '37183020-14' '37183020-15' '37183020-17']
2521,['37183005-06' '37183005-07' '37183020-10' '37183020-14' '37183020-16']
2522,"['37183003-00' '37183006-09' '37183020-01' '37183020-08' '37183020-12'
 '3718320-06B']"
2523,['37183003-00' '37183020-11' '37183020-12' '3718320-06A']
2524,"['370830LIT-1' '370830LIT-2' '37131LAKE-G' '37185000002' '37185000009'
 '37185000012']"
2525,['37185000001' '37185000003' '37185000009' '37185000012' '37185000014']
2526,['37185000002' '37185000004' '37185000010' '37185000013' '37185000014']
2527,['37185000003' '37185000005' '37185000010' '37185000013']
2528,['371810000NH' '3718100MIDD' '37185000004' '37185000006' '37185000010']
2529,"['37069000011' '37069000012' '3718100MIDD' '3718100SCRK' '37185000005'
 '37185000007' '37185000010']"
2530,['37069000011' '37185000006' '37185000010' '37185000011' '37185000014']
2531,"['37069000010' '37083000HOL' '370830BUTWD' '3712700P10A' '37185000009'
 '37185000011' '37185000014']"
2532,"['370830BUTWD' '370830LIT-1' '370830LIT-2' '37185000001' '37185000002'
 '37185000008' '37185000014']"
2533,"['37185000003' '37185000004' '37185000005' '37185000006' '37185000007'
 '37185000013' '37185000014']"
2534,['37069000010' '37069000011' '37185000007' '37185000008' '37185000014']
2535,['37131LAKE-G' '37185000001' '37185000002']
2536,['37185000003' '37185000004' '37185000010']
2537,"['37185000002' '37185000003' '37185000007' '37185000008' '37185000009'
 '37185000010' '37185000011']"
2538,"['370130PANTE' '370150000MH' '37041000006' '370950000BM' '371870000P1'
 '371870000P3' '371870000SK']"
2539,['370150000MH' '371870000LM' '371870000P2' '371870000P3']
2540,['370150000MH' '3711700000J' '371870000P1' '371870000P3']
2541,"['370130PANTE' '370130PINET' '3711700000J' '371870000LM' '371870000P1'
 '371870000P2']"
2542,['370950000BM' '37177000015' '37177000016' '371870000SK']
2543,"['37041000006' '370950000BM' '37143BETHEL' '37177000002' '37177000015'
 '371870000LM' '371870000SC']"
2544,"['37009000003' '37009000004' '37189000011' '37189000014' '37189000016'
 '37189000018']"
2545,['37011000003' '37189000008' '37189000010']
2546,"['3702700PR07' '3702700PR32' '37189000004' '37189000013' '37189000015'
 '37189000019']"
2547,"['3702700PR32' '37189000003' '37189000009' '37189000013' '37189000015'
 '37193000109']"
2548,['37189000006' '37189000007' '37189000012' '37189000014' '37189000015']
2549,['37189000005' '37189000012' '37189000013' '37189000015']
2550,"['37189000005' '37189000008' '37189000010' '37189000012' '37189000013'
 '37189000014' '37189000019']"
2551,"['37189000002' '37189000007' '37189000010' '37189000011' '37189000014'
 '37189000016']"
2552,['37189000004' '37189000015' '37189000018' '37193000109' '3719300113A']
2553,"['37011000003' '37189000002' '37189000007' '37189000008' '37189000017'
 '37189000019' '37189000020']"
2554,['37189000001' '37189000008' '37189000014' '37189000016']
2555,['37189000005' '37189000006' '37189000007' '37189000013']
2556,"['37189000003' '37189000004' '37189000006' '37189000007' '37189000012'
 '37189000015' '37189000019']"
2557,"['37189000001' '37189000005' '37189000007' '37189000008' '37189000011'
 '37189000015' '37189000018']"
2558,"['37189000003' '37189000004' '37189000005' '37189000006' '37189000009'
 '37189000013' '37189000014' '37189000018']"
2559,['37009000003' '37009000012' '37189000001' '37189000008' '37189000011']
2560,['37011000002' '37189000010' '37189000019' '37189000020']
2561,"['37009000004' '37009000016' '37189000001' '37189000009' '37189000014'
 '37189000015' '3719300113A']"
2562,"['37011000002' '37011000011' '3702700PR07' '37189000003' '37189000007'
 '37189000010' '37189000013' '37189000017']"
2563,['37011000002' '37011000003' '37189000010' '37189000017']
2564,"['3710100PR07' '3710100PR36' '37191000002' '37191000003' '37191000004'
 '3719500PRBL' '3719500PRCR' '3719500PRSP']"
2565,"['3707900BULL' '37191000001' '37191000004' '37191000005' '37191000006'
 '37191000007' '3719500PRBL' '3719500PRST']"
2566,['3710100PR07' '37191000001' '37191000004' '37191000008' '37191000009']
2567,['37191000001' '37191000002' '37191000003' '37191000005' '37191000009']
2568,"['37191000002' '37191000004' '37191000006' '37191000009' '37191000010'
 '37191000011']"
2569,['37191000002' '37191000005' '37191000007' '37191000011' '37191000012']
2570,"['3707900BULL' '3707900SHIN' '37191000002' '37191000006' '37191000012'
 '37191000013' '37191000014' '37191000015']"
2571,['3710100PR07' '37191000003' '37191000009' '37191000016' '37191000024']
2572,"['37191000003' '37191000004' '37191000005' '37191000008' '37191000010'
 '37191000016' '37191000017']"
2573,['37191000005' '37191000009' '37191000011' '37191000017' '37191000018']
2574,"['37191000005' '37191000006' '37191000010' '37191000012' '37191000018'
 '37191000022' '37191000029']"
